data_type,district_id,district_name,district_iso_code,state,state_iso_code,facility_type,facility_name,latitude,longitude,phone,address,specialization,degree,council,system_of_medicine,description
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"Government Hospital, Hangarahalli",12.8510834,76.1626434,08175-272930,573211,,,,,"OSM ID: 7202723993, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,"Government Hospital, Keralapura",,,08175-231434,573136,,,,,"OSM ID: 398438381, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Government Primary Health Centre,13.1521519,76.2302569,,"Bageshpura, 573162",,,,,"OSM ID: 3013736082, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Government Veterinary Hospital,12.9467442,75.7846835,,,,,,,"OSM ID: 8188038962, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"Government hospital, Gorur",12.8267283,76.0637396,,573120,,,,,"OSM ID: 7202724065, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,H.S Medicals,13.0237794,76.1063907,,,,,,,"OSM ID: 11270859126, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Hamsa Medicals,13.0097488,76.1137368,,,,,,,"OSM ID: 11350292781, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Happy Teeth,13.00797,76.1117666,,,,,,,"OSM ID: 11375774462, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Haranahalli Government Hospital,,,,573122,,,,,"OSM ID: 771584904, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Hassan Blood Bank,13.0058115,76.1070523,,"4th Cross Road, 573201",,,,,"OSM ID: 8068816585, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Hebbar's Dental Care,13.0165178,76.1055748,,,,,,,"OSM ID: 11350566081, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,"Hemavathi Hospital, Hassan",,,,"Hassan, 573201",,,,,"OSM ID: 390799898, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Hennaly Clinic,13.0083532,76.1074453,,,,,,,"OSM ID: 11271122372, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Heragu PHC,13.057232,76.267492,08172-222237,573118,,,,,"OSM ID: 7202935757, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Hetturu Primary Health Centre,,,08173-266749,573214,,,,,"OSM ID: 771558708, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Hiresadarahalli PHC,13.4560396,76.3106365,,573144,,,,,"OSM ID: 7202987120, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Holenarasipura Government Hospital,12.786087,76.244037,08175-272930,573211,,,,,"OSM ID: 7202724056, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Holy Cross Hospital,13.172385,75.8758333,,,,,,,"OSM ID: 8188038368, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Homeocare International Homeopathy Clinic,13.0011806,76.0984545,,573201,,,,,"OSM ID: 7559701822, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Hospital,13.3185746,76.2533041,,"bh road, arsikere, 573103",general,,,,"OSM ID: 6810614657, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Hoysala Hospital,13.0042766,76.106528,,573201,,,,,"OSM ID: 6938833111, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Hoysala Hospital,13.0034165,76.106311,,"Shankar Mutt Road, Hassan, 573201",,,,,"OSM ID: 11210420956, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Idrishti Eye Hospital,13.0070826,76.1063943,,"Shankar Mutt Road, Hassan, 573201",ophthalmology,,,,"OSM ID: 11230677222, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Indrakshi Medicals,13.011944,76.1255394,,,,,,,"OSM ID: 11270825606, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Indu Medicare,13.0044155,76.1062427,,,,,,,"OSM ID: 8750763682, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Janani Medicals,13.0119977,76.109533,,,,,,,"OSM ID: 8299118321, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Janatha Hospital,13.0080271,76.1024377,,,,,,,"OSM ID: 11210353751, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Javagal Government Hospital,13.3009248,76.0551059,08174-271232,573125,,,,,"OSM ID: 7202987056, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Jayachamaraja Pura PHC,13.4159163,76.3501331,,,,,,,"OSM ID: 7202986994, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Jayachamarajapura Government Hospital,13.4158327,76.3502438,08174-251552,573126,,,,,"OSM ID: 7202986997, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Jayaram Clinic,13.0032298,76.1068666,,,,,,,"OSM ID: 8566813617, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,"Jayashree Nursing Home, Hassan",13.0063532,76.1083822,,573201,,,,,"OSM ID: 6944560293, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Jeeva Raksha Blood Bank,13.0028852,76.1059897,817226204,"Hassan, 573201",,,,,"OSM ID: 6893280887, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Juttanahalli PHC,12.8834566,76.5603283,8176258883,573124,,,,,"OSM ID: 7202724039, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Jyothi Smile Care Dental Clinic,13.0132507,76.1143399,,573201,,,,,"OSM ID: 7559701815, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kalkere PHC,12.9626951,76.4172224,08176 236600,573116,,,,,"OSM ID: 7202935851, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kallusadarahalli PHC,13.477989,76.257963,08174-267836,573112,,,,,"OSM ID: 7202987089, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kamaldev Day Care Clinic,12.9446693,75.7870495,,573134,,,,,"OSM ID: 6939240267, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kanakatte PHC,13.5126034,76.3188611,,573144,,,,,"OSM ID: 7202987096, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kanakatte Primary Health Centre,,,,573144,,,,,"OSM ID: 771584935, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kanchanahalli (phu),12.937679,76.1273372,8172-242158,573118,,,,,"OSM ID: 7202723912, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kelagalale Primary Health Centre,,,08173-258511,573134,,,,,"OSM ID: 771581238, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kenchamma-Hosakote PHC,12.8635569,75.8557233,8170217001,573129,,,,,"OSM ID: 7202724004, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Keshava Nethralaya,13.0107124,76.101653,,"Harshmahal Road near Apoorva Hotel, Rangoli Halla, Hassan, 573201",,,,,"OSM ID: 3686989752, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Kiran Hospital,13.010391,76.095856,,573201,,,,,"OSM ID: 7559701830, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kiran Poly Clinic,13.0084778,76.0958253,,573201,,,,,"OSM ID: 7559701858, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Kiran's Dental Care and Implant Centre,13.0044099,76.093662,,573201,,,,,"OSM ID: 7559701835, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kolagunda PHC,13.344024,76.115753,,573125,,,,,"OSM ID: 7202987011, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kolagunda Primary Health Centre,,,,573125,,,,,"OSM ID: 771584944, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Konanuru CHC,12.6293831,76.0519419,08175-226354,573130,,,,,"OSM ID: 7202723980, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kondenalu PHC,13.1583913,76.345364,,573119,,,,,"OSM ID: 7202935855, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Kothari Medicals,13.0078838,76.105135,,"High School Field Road, Hassan, 573201",,,,,"OSM ID: 11202121925, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Kottakkal Ayur Vaidya Sala,13.0166544,76.1000392,,573201,,,,,"OSM ID: 7559701837, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Krupa Clinic,13.0119648,76.1082787,,573201,,,,,"OSM ID: 7559701868, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kunduru-Channapura PHC,12.8654125,75.9627983,8170219777,573218,,,,,"OSM ID: 7202723937, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Kundurumata PHC,13.030636,76.317062,8176249190,573111,,,,,"OSM ID: 7202935885, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Kushi Medicals & Generals,13.0150141,76.1290707,,,,,,,"OSM ID: 11270825619, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Lakshmi Nursing Home,13.0152386,76.1023088,,"Racecourse Road, 573201",gynaecology,,,,"OSM ID: 7559701857, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Lalith Pet Clinic,13.0170051,76.1076745,,573201,,,,,"OSM ID: 7559701893, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Madalu Primary Health Centre,13.4797139,76.3530025,,573117,,,,,"OSM ID: 7202987126, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Mallipatna Primary Health Centre,,,08175-246472,573102,,,,,"OSM ID: 771558715, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Malnad Clinic,12.8994475,76.3891803,,,,,,,"OSM ID: 8187986494, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Malnad Dental Clinic,13.0034282,76.0989559,,,,,,,"OSM ID: 11496872553, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Malnad Nursing Home,13.0079324,76.1053552,,"High School Field Road, Hassan, 573201",paediatrics;gynaecology,,,,"OSM ID: 6944560288, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Mangala Hospital,13.0047689,76.1075614,,"Sampige Road, 573201",,,,,"OSM ID: 3696471427, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Mani Super Speciality Hospital,13.0064877,76.1071285,,"Sampige Road, Hassan",,,,,"OSM ID: 11210353750, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Manjunatha Hospital,13.0035305,76.1066129,,573201,,,,,"OSM ID: 7559701808, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Manjunatha Medical,13.0042079,76.1059885,,,,,,,"OSM ID: 8738108727, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Mattanavile Primary Health Centre,12.9274727,76.5065079,+91 81762 46553,573116,,,,,"OSM ID: 7202724015, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.0193236,76.10021,,"Opposite of District Stadium, Salagame Road, Hassan, 573201",,,,,"OSM ID: 5392239824, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.012362,76.1028998,,,,,,,"OSM ID: 8503991817, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.0119036,76.1061307,,,,,,,"OSM ID: 11147868617, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.0066057,76.1095763,,,,,,,"OSM ID: 11226404350, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.0150979,76.1292281,,,,,,,"OSM ID: 11270825618, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.0273646,76.1017932,,,,,,,"OSM ID: 11340628965, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,MedPlus,13.026622,76.1081786,,,,,,,"OSM ID: 12918677147, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Medplus,13.0032505,76.10632,,,,,,,"OSM ID: 11146609196, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Medplus,13.0122847,76.1143576,,,,,,,"OSM ID: 11350292710, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,"Nagesh Hospital, Channarayapatna",12.9015378,76.3883243,,573116,,,,,"OSM ID: 6947341916, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Nagesh Medicals,13.0052228,76.113316,,,,,,,"OSM ID: 11390122174, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Nanda Medicals,13.0051301,76.0985747,,,,,,,"OSM ID: 4943348571, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Nerlige Government Hospital,,,08174-236806,573125,,,,,"OSM ID: 771584820, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Niranthara Health Care,13.0064863,76.1074519,,573201,,,,,"OSM ID: 7559701892, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Nitturu Primary Health Care,13.152581,76.133607,8172242158,573219,,,,,"OSM ID: 7202935753, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Odanahalli PHC,12.693485,76.193948,08175-272930,573211,,,,,"OSM ID: 7202724070, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Om Clinic & Diagnostic Center,13.0260422,76.1072483,,,,,,,"OSM ID: 11270859111, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Banavara,13.408165,76.164342,08174-235731,573112,,,,,"OSM ID: 7202987061, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Belagodu,12.9788127,75.8775136,08173-247110,573214,,,,,"OSM ID: 7202935828, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Belawadi,12.666235,76.140224,,573113,,,,,"OSM ID: 7202723916, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Bidare,13.1420186,76.388229,08176 259526,573119,,,,,"OSM ID: 7202935747, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Bikkodu,13.0808592,75.8658308,8177241146,573215,,,,,"OSM ID: 7202935893, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Didaga,13.0475833,76.577927,08176 231369,573141,,,,,"OSM ID: 7202935783, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Doddagenigere,12.980184,76.154614,,573220,,,,,"OSM ID: 7202935859, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,PHC Doddakadanoor,12.703832,76.29183,08175-272930,575211,,,,,"OSM ID: 7202724067, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Bagur",13.016684,76.377588,08176-251065,573111,,,,,"OSM ID: 7202935881, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Basavaghatta",13.1417734,76.1920681,,573162,,,,,"OSM ID: 7202935810, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Boovanahalli",13.004975,76.1403916,,573220,,,,,"OSM ID: 7202935876, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Bylahalli",13.0488901,75.983683,,573217,,,,,"OSM ID: 7202935814, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Devaramuddanahalli",12.74709,76.327307,08175-272930,573211,,,,,"OSM ID: 7202723936, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Doddamagge",12.6940907,76.0804831,08175-252563,573142,,,,,"OSM ID: 7202723927, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Doddamettikurke",13.4588237,76.3534459,08174-251705,573117,,,,,"OSM ID: 7202987018, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,"PHC, Hagare",13.1310236,75.9953709,8177258130,573216,,,,,"OSM ID: 7202935808, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Phc Karehalli,13.1273709,76.4635348,08176 290155,573131,,,,,"OSM ID: 7202935871, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Phc Malali,12.9308397,76.2323551,08175-272930,573211,,,,,"OSM ID: 7202723915, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Prakruthi Medicals,13.0142015,76.1025793,,,,,,,"OSM ID: 11340755452, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Prasanna Medicals,13.0097829,76.1028219,,,,,,,"OSM ID: 5536006293, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Pratiksha Medicals,13.0032798,76.1120688,,,,,,,"OSM ID: 11389635505, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Primary Health Care Center,13.032199,76.0653576,,,,,,,"OSM ID: 10114175062, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Primary Health Center,13.1310262,75.9953811,,,,,,,"OSM ID: 8188038415, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Primary Health Center,12.949568,75.941992,,,,,,,"OSM ID: 8188038950, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Primary Health Center,12.9377,76.1273,,,,,,,"OSM ID: 8188038998, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Primary Health Centre,,,08174-267836,573112,,,,,"OSM ID: 771584832, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Primary Health Centre Gopanahalli,13.054045,76.2434197,,,,,,,"OSM ID: 8188038527, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Primary Health Centre Heragu,13.0572563,76.2674563,,,,,,,"OSM ID: 8188038517, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Primary Health Centre Palya,12.949554,75.941978,8170210501,573218,,,,,"OSM ID: 7202724063, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,"Primary Health Centre, Changadihalli",,,08173-263970,573173,,,,,"OSM ID: 771558628, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,"Primary Health Centre, Hiresadarahalli",,,,573144,,,,,"OSM ID: 771584846, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,DENTIST,Rajashree Dental Clinic,13.0085122,76.1100055,,,,,,,"OSM ID: 11278960519, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Rajeev Hospital,13.0043905,76.1058381,,573201,,,,,"OSM ID: 4943348563, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Ramanathapura PHC,12.62082,76.083001,08175-225019,573133,,,,,"OSM ID: 7202724051, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Rathna Raju Memorial Hospital,13.0001586,76.0993612,,573201,,,,,"OSM ID: 7559701845, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Rayarakoppal Primary Health Centre,12.8536014,75.9239192,8170219300,573139,,,,,"OSM ID: 7202724074, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Rishik Medicals,13.0181294,76.1003043,,,,,,,"OSM ID: 11340748564, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,S S Hospital and Research Center,13.3130349,76.2563181,,573103,,,,,"OSM ID: 6948168563, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,S.L.V Medicals,13.0161934,76.1119709,,,,,,,"OSM ID: 11278960420, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,S.P Medicals,13.0165215,76.1055986,,,,,,,"OSM ID: 11279049159, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,S.S Pharma,13.0266871,76.1074205,,,,,,,"OSM ID: 11279084780, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,SSM Hospital,13.0053492,76.1064662,,573201,,,,,"OSM ID: 6947504042, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Sahyadri Eye Clinic,13.0099754,76.1000647,,573201,,,,,"OSM ID: 7559701849, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Salagame Government Hospital,13.082675,76.090603,08172-225578,573219,,,,,"OSM ID: 7202935822, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Sanjeevani Co-operative Hospital,,,,"KR Puram, Hassan, 573201",,,,,"OSM ID: 373896246, Type: way"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Sanjeevini Hospital,13.0158383,76.099952,,"Salagame Road, Hassan, 573201",,,,,"OSM ID: 3709600235, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Saptagiri Medicals,13.0180186,76.1202371,,,,,,,"OSM ID: 11271112189, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Satyam Medicals,13.0047262,76.1064306,,,,,,,"OSM ID: 8234919858, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Savi Medicals,13.0119956,76.1097428,,,,,,,"OSM ID: 8299118320, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Sharada Medicals,13.0048311,76.1064217,,,,,,,"OSM ID: 8234919857, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,"Sharada Nursing Home, Hassan",13.0043108,76.1065395,,573201,,,,,"OSM ID: 6938868528, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Shashivala PHC,13.4468653,76.3927499,,573126,,,,,"OSM ID: 7202987123, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,HOSPITAL,Shravanabelagola Government Hospital,12.8596373,76.4840464,08176 257330,573135,,,,,"OSM ID: 7202724071, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Shri Lakshmi Janardhana Medicals,13.0269941,76.104238,,,,,,,"OSM ID: 11340628950, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Shri Lakshmi Medical Emporium,13.0107876,76.1061285,,"Shankar Mutt Road, Hassan, 573201",,,,,"OSM ID: 11146609168, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Shri Maruthi Medicals,13.0126248,76.1111195,,,,,,,"OSM ID: 11278960453, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,PHARMACY,Shri Raghavendra Medicals,13.0178681,76.1130767,,,,,,,"OSM ID: 11278960390, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Shri Ramakrishna Arogya Kendra,13.0164727,76.1056043,,,,,,,"OSM ID: 11279049158, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Shri Sai Diagnostic Lab,13.013244,76.1026952,,,,,,,"OSM ID: 11340755466, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,UNKNOWN,Shukravarasanthe PHC,12.8619701,75.7985313,08173-246024,573134,,,,,"OSM ID: 7202723970, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Siri Poly Clinic,13.0106651,76.0990077,,573201,,,,,"OSM ID: 7559701847, Type: node"
HEALTHCARE_FACILITY,280,HASSAN,539,KARNATAKA,29,CLINIC,Skin Clinic,13.0043925,76.1060859,,,,,,,"OSM ID: 4943348560, Type: node"
