establishment_id,establishment_name,certificate_name,expiry_date
542,Smile Care Clinic,Fire Safety Certificate,
542,Smile Care Clinic,PCB Certificate,
543,Shri Lakshmidhanvanthari Chikithsalaya,Front View Photograph,
543,Shri Lakshmidhanvanthari Chikithsalaya,Occupancy Certificate,
543,Shri Lakshmidhanvanthari Chikithsalaya,Fire Safety Certificate,
543,Shri Lakshmidhanvanthari Chikithsalaya,PCB Certificate,
543,Shri Lakshmidhanvanthari Chikithsalaya,Floor Plans,
544,SUGAR FIT A UNIT OF HEALTHFACE PVT LTD,Floor Plans,
544,SUGAR FIT A UNIT OF HEALTHFACE PVT LTD,Front View Photograph,
544,SUGAR FIT A UNIT OF HEALTHFACE PVT LTD,Occupancy Certificate,
544,SUGAR FIT A UNIT OF HEALTHFACE PVT LTD,Fire Safety Certificate,01/01/2100
544,SUGAR FIT A UNIT OF HEALTHFACE PVT LTD,PCB Certificate,01/01/2100
545,NOOREIN CLINIC,Floor Plans,
545,NOOREIN CLINIC,Front View Photograph,
545,NOOREIN CLINIC,Occupancy Certificate,
545,NOOREIN CLINIC,PCB Certificate,
545,NOOREIN CLINIC,Trade License,
546,Bharath clinic,Occupancy Certificate,
546,Bharath clinic,Floor Plans,
546,Bharath clinic,PCB Certificate,31/12/2025
546,Bharath clinic,Front View Photograph,
546,Bharath clinic,Fire Safety Certificate,30/12/2025
547,CHINCHOLI HOSPITAL,Floor Plans,
547,CHINCHOLI HOSPITAL,Front View Photograph,
547,CHINCHOLI HOSPITAL,PCB Certificate,30/07/2025
547,CHINCHOLI HOSPITAL,Occupancy Certificate,
547,CHINCHOLI HOSPITAL,Fire Safety Certificate,05/01/2026
549,Kumar Clinic DVG,Floor Plans,
549,Kumar Clinic DVG,Front View Photograph,
549,Kumar Clinic DVG,Occupancy Certificate,
549,Kumar Clinic DVG,Fire Safety Certificate,
549,Kumar Clinic DVG,PCB Certificate,
548,Nayana Health Clinic,Floor Plans,
548,Nayana Health Clinic,Front View Photograph,
548,Nayana Health Clinic,Occupancy Certificate,
548,Nayana Health Clinic,Fire Safety Certificate,31/03/2022
548,Nayana Health Clinic,PCB Certificate,31/03/2022
550,Siddhivinayak Hospital,Floor Plans,
550,Siddhivinayak Hospital,Front View Photograph,
550,Siddhivinayak Hospital,Occupancy Certificate,
550,Siddhivinayak Hospital,Fire Safety Certificate,
550,Siddhivinayak Hospital,PCB Certificate,
551,NARA VIJNANA,Floor Plans,
551,NARA VIJNANA,Front View Photograph,
551,NARA VIJNANA,Occupancy Certificate,
551,NARA VIJNANA,Fire Safety Certificate,
551,NARA VIJNANA,PCB Certificate,
553,Shri Mata Clinic,Floor Plans,
553,Shri Mata Clinic,Front View Photograph,
553,Shri Mata Clinic,PCB Certificate,
553,Shri Mata Clinic,Occupancy Certificate,
553,Shri Mata Clinic,Fire Safety Certificate,
552,Manjunath Dental Clinic,Floor Plans,
552,Manjunath Dental Clinic,PCB Certificate,
552,Manjunath Dental Clinic,Occupancy Certificate,
552,Manjunath Dental Clinic,Fire Safety Certificate,01/09/2027
552,Manjunath Dental Clinic,Front View Photograph,
555,TAIBA CLINIC,Floor Plans,
555,TAIBA CLINIC,Front View Photograph,
555,TAIBA CLINIC,Occupancy Certificate,
555,TAIBA CLINIC,Fire Safety Certificate,
555,TAIBA CLINIC,PCB Certificate,
556,Lakshmi Nursing Home,Floor Plans,
556,Lakshmi Nursing Home,Front View Photograph,
556,Lakshmi Nursing Home,Fire Safety Certificate,
556,Lakshmi Nursing Home,PCB Certificate,
556,Lakshmi Nursing Home,Occupancy Certificate,
557,RANGANATHA CLINIC,Occupancy Certificate,
557,RANGANATHA CLINIC,PCB Certificate,
557,RANGANATHA CLINIC,Front View Photograph,
557,RANGANATHA CLINIC,Fire Safety Certificate,
557,RANGANATHA CLINIC,Floor Plans,
558,SHIVA SKIN CARE CENTRE,Floor Plans,
558,SHIVA SKIN CARE CENTRE,Front View Photograph,
558,SHIVA SKIN CARE CENTRE,Occupancy Certificate,
558,SHIVA SKIN CARE CENTRE,Fire Safety Certificate,
558,SHIVA SKIN CARE CENTRE,PCB Certificate,
559,HASANs Clinic,Floor Plans,
559,HASANs Clinic,Front View Photograph,
559,HASANs Clinic,Occupancy Certificate,
559,HASANs Clinic,Fire Safety Certificate,
559,HASANs Clinic,PCB Certificate,
560,DHRUTHI CLINIC,Floor Plans,
560,DHRUTHI CLINIC,Front View Photograph,
560,DHRUTHI CLINIC,Occupancy Certificate,
560,DHRUTHI CLINIC,Fire Safety Certificate,10/06/2025
560,DHRUTHI CLINIC,PCB Certificate,31/12/2100
560,DHRUTHI CLINIC,Trade License,18/03/2025
561,CHANDRU DIAGNOSTIC CENTRE,PCB Certificate,
561,CHANDRU DIAGNOSTIC CENTRE,Occupancy Certificate,
561,CHANDRU DIAGNOSTIC CENTRE,Floor Plans,
561,CHANDRU DIAGNOSTIC CENTRE,Front View Photograph,
561,CHANDRU DIAGNOSTIC CENTRE,Fire Safety Certificate,
563,Humanity Life Trust,Floor Plans,
563,Humanity Life Trust,Front View Photograph,
563,Humanity Life Trust,Occupancy Certificate,
563,Humanity Life Trust,Fire Safety Certificate,
563,Humanity Life Trust,PCB Certificate,03/01/2025
563,Humanity Life Trust,Trade License,31/03/2020
564,DAMANI POLYCLINIC,Floor Plans,
564,DAMANI POLYCLINIC,Occupancy Certificate,
564,DAMANI POLYCLINIC,Front View Photograph,
564,DAMANI POLYCLINIC,Fire Safety Certificate,
564,DAMANI POLYCLINIC,PCB Certificate,01/01/2030
562,Nayana Hospital,Floor Plans,
562,Nayana Hospital,Front View Photograph,
562,Nayana Hospital,Occupancy Certificate,
562,Nayana Hospital,Fire Safety Certificate,
562,Nayana Hospital,PCB Certificate,
565,SHRI DANESHWARI HEALTH CARE,Floor Plans,
565,SHRI DANESHWARI HEALTH CARE,Occupancy Certificate,
565,SHRI DANESHWARI HEALTH CARE,Fire Safety Certificate,
565,SHRI DANESHWARI HEALTH CARE,Trade License,
565,SHRI DANESHWARI HEALTH CARE,Front View Photograph,
565,SHRI DANESHWARI HEALTH CARE,PCB Certificate,
554,MAZUMDAR SHAW MEDICAL CENTRE A UNIT OF NARAYANA HRUDAYALAYA LTD,Front View Photograph,
554,MAZUMDAR SHAW MEDICAL CENTRE A UNIT OF NARAYANA HRUDAYALAYA LTD,Occupancy Certificate,
554,MAZUMDAR SHAW MEDICAL CENTRE A UNIT OF NARAYANA HRUDAYALAYA LTD,Fire Safety Certificate,
554,MAZUMDAR SHAW MEDICAL CENTRE A UNIT OF NARAYANA HRUDAYALAYA LTD,PCB Certificate,
554,MAZUMDAR SHAW MEDICAL CENTRE A UNIT OF NARAYANA HRUDAYALAYA LTD,Floor Plans,
567,LIFE LINE POLYCLINIC,Floor Plans,
567,LIFE LINE POLYCLINIC,Front View Photograph,
567,LIFE LINE POLYCLINIC,Occupancy Certificate,
567,LIFE LINE POLYCLINIC,PCB Certificate,
567,LIFE LINE POLYCLINIC,Fire Safety Certificate,
569,JAYADEVI CHILDRENS CLINIC,Floor Plans,
569,JAYADEVI CHILDRENS CLINIC,Front View Photograph,
569,JAYADEVI CHILDRENS CLINIC,Occupancy Certificate,
569,JAYADEVI CHILDRENS CLINIC,PCB Certificate,06/01/2026
569,JAYADEVI CHILDRENS CLINIC,Fire Safety Certificate,02/02/2026
568,Padma clinic,Floor Plans,
568,Padma clinic,Front View Photograph,
568,Padma clinic,Occupancy Certificate,
568,Padma clinic,Fire Safety Certificate,
568,Padma clinic,PCB Certificate,
568,Padma clinic,Trade License,
570,Sre Sai Sanidhya Clinic,PCB Certificate,01/07/2024
570,Sre Sai Sanidhya Clinic,Front View Photograph,
570,Sre Sai Sanidhya Clinic,Occupancy Certificate,
570,Sre Sai Sanidhya Clinic,Floor Plans,
570,Sre Sai Sanidhya Clinic,Fire Safety Certificate,31/12/2024
566,Mudduveerappa Memorial Hospital,Floor Plans,
566,Mudduveerappa Memorial Hospital,Occupancy Certificate,
566,Mudduveerappa Memorial Hospital,Front View Photograph,
566,Mudduveerappa Memorial Hospital,PCB Certificate,30/11/2023
566,Mudduveerappa Memorial Hospital,Fire Safety Certificate,
572,KANASU SOCIAL SERVICE SOCIETY,Floor Plans,
572,KANASU SOCIAL SERVICE SOCIETY,Front View Photograph,
572,KANASU SOCIAL SERVICE SOCIETY,Occupancy Certificate,
572,KANASU SOCIAL SERVICE SOCIETY,Fire Safety Certificate,01/01/2025
572,KANASU SOCIAL SERVICE SOCIETY,PCB Certificate,01/01/2024
572,KANASU SOCIAL SERVICE SOCIETY,Trade License,28/02/2021
573,Bamane Clinic,Floor Plans,
573,Bamane Clinic,PCB Certificate,
573,Bamane Clinic,Front View Photograph,
573,Bamane Clinic,Occupancy Certificate,
573,Bamane Clinic,Fire Safety Certificate,05/08/2022
574,SRI LAXMI CLINIC,Floor Plans,
574,SRI LAXMI CLINIC,Front View Photograph,
574,SRI LAXMI CLINIC,Occupancy Certificate,
574,SRI LAXMI CLINIC,Fire Safety Certificate,
574,SRI LAXMI CLINIC,PCB Certificate,
575,AMMA SCAN AND DIAGNOSTIC CENTER,Floor Plans,
575,AMMA SCAN AND DIAGNOSTIC CENTER,Front View Photograph,
575,AMMA SCAN AND DIAGNOSTIC CENTER,Occupancy Certificate,
575,AMMA SCAN AND DIAGNOSTIC CENTER,Fire Safety Certificate,
575,AMMA SCAN AND DIAGNOSTIC CENTER,PCB Certificate,
571,BANGALORE BAPTIST HOSPITAL,Floor Plans,
571,BANGALORE BAPTIST HOSPITAL,Front View Photograph,
571,BANGALORE BAPTIST HOSPITAL,Occupancy Certificate,
571,BANGALORE BAPTIST HOSPITAL,Fire Safety Certificate,
571,BANGALORE BAPTIST HOSPITAL,PCB Certificate,
577,S V DIAGNOSTICS,Floor Plans,
577,S V DIAGNOSTICS,Front View Photograph,
577,S V DIAGNOSTICS,Occupancy Certificate,
577,S V DIAGNOSTICS,Fire Safety Certificate,
577,S V DIAGNOSTICS,PCB Certificate,
578,DR. GACHINMANI HOSPITAL,Floor Plans,
578,DR. GACHINMANI HOSPITAL,Front View Photograph,
578,DR. GACHINMANI HOSPITAL,Occupancy Certificate,
578,DR. GACHINMANI HOSPITAL,Fire Safety Certificate,
578,DR. GACHINMANI HOSPITAL,PCB Certificate,
578,DR. GACHINMANI HOSPITAL,Trade License,
579,SRI RANGA CLINIC,Front View Photograph,
579,SRI RANGA CLINIC,PCB Certificate,
579,SRI RANGA CLINIC,Floor Plans,
579,SRI RANGA CLINIC,Fire Safety Certificate,
579,SRI RANGA CLINIC,Occupancy Certificate,
576,AHPL Apoorva Multi Superspeciality Hospital,Floor Plans,
576,AHPL Apoorva Multi Superspeciality Hospital,Occupancy Certificate,
576,AHPL Apoorva Multi Superspeciality Hospital,PCB Certificate,30/07/2022
576,AHPL Apoorva Multi Superspeciality Hospital,Front View Photograph,
576,AHPL Apoorva Multi Superspeciality Hospital,Fire Safety Certificate,10/06/2022
580,HOSKATTI MEDICAL CENTRE,Front View Photograph,
580,HOSKATTI MEDICAL CENTRE,Occupancy Certificate,
580,HOSKATTI MEDICAL CENTRE,PCB Certificate,
580,HOSKATTI MEDICAL CENTRE,Fire Safety Certificate,
580,HOSKATTI MEDICAL CENTRE,Floor Plans,
581,MAHENDRA MEDICINES,Floor Plans,
581,MAHENDRA MEDICINES,Front View Photograph,
581,MAHENDRA MEDICINES,Occupancy Certificate,
581,MAHENDRA MEDICINES,Fire Safety Certificate,
581,MAHENDRA MEDICINES,PCB Certificate,
581,MAHENDRA MEDICINES,Trade License,
582,RHEA CLINIC,Front View Photograph,
582,RHEA CLINIC,Floor Plans,
582,RHEA CLINIC,Fire Safety Certificate,
582,RHEA CLINIC,PCB Certificate,
582,RHEA CLINIC,Occupancy Certificate,
583,DURGASREE CLINICAL LABORATORY,Floor Plans,
583,DURGASREE CLINICAL LABORATORY,Front View Photograph,
583,DURGASREE CLINICAL LABORATORY,Occupancy Certificate,
583,DURGASREE CLINICAL LABORATORY,Fire Safety Certificate,
583,DURGASREE CLINICAL LABORATORY,PCB Certificate,
584,ASHA CLINIC,Floor Plans,
584,ASHA CLINIC,Front View Photograph,
584,ASHA CLINIC,Occupancy Certificate,
584,ASHA CLINIC,Fire Safety Certificate,
584,ASHA CLINIC,PCB Certificate,
585,EKADANTHA PHYSIOTHERAPY CENTER,Floor Plans,
585,EKADANTHA PHYSIOTHERAPY CENTER,Front View Photograph,
585,EKADANTHA PHYSIOTHERAPY CENTER,Occupancy Certificate,
585,EKADANTHA PHYSIOTHERAPY CENTER,Fire Safety Certificate,
585,EKADANTHA PHYSIOTHERAPY CENTER,PCB Certificate,
585,EKADANTHA PHYSIOTHERAPY CENTER,Trade License,
586,Dr CHANDRAS NEURO AND EPILEPSY CENTRE,Floor Plans,
586,Dr CHANDRAS NEURO AND EPILEPSY CENTRE,Front View Photograph,
586,Dr CHANDRAS NEURO AND EPILEPSY CENTRE,Occupancy Certificate,
586,Dr CHANDRAS NEURO AND EPILEPSY CENTRE,Fire Safety Certificate,
586,Dr CHANDRAS NEURO AND EPILEPSY CENTRE,PCB Certificate,
587,MANGALMURTI MULTISPECIALITY HOSPITAL,Floor Plans,
587,MANGALMURTI MULTISPECIALITY HOSPITAL,Front View Photograph,
587,MANGALMURTI MULTISPECIALITY HOSPITAL,Occupancy Certificate,
587,MANGALMURTI MULTISPECIALITY HOSPITAL,Fire Safety Certificate,20/07/2022
587,MANGALMURTI MULTISPECIALITY HOSPITAL,PCB Certificate,
588,Jyothi Clinic,Floor Plans,
588,Jyothi Clinic,Occupancy Certificate,
588,Jyothi Clinic,Front View Photograph,
588,Jyothi Clinic,Fire Safety Certificate,
588,Jyothi Clinic,PCB Certificate,
591,MUGLE POLYCLINIC WITH OBSERVATION,Floor Plans,
591,MUGLE POLYCLINIC WITH OBSERVATION,Front View Photograph,
591,MUGLE POLYCLINIC WITH OBSERVATION,PCB Certificate,31/03/2022
591,MUGLE POLYCLINIC WITH OBSERVATION,Fire Safety Certificate,31/03/2022
591,MUGLE POLYCLINIC WITH OBSERVATION,Occupancy Certificate,
589,Laali Hospital,PCB Certificate,27/03/2050
589,Laali Hospital,Trade License,31/03/2021
589,Laali Hospital,Floor Plans,
589,Laali Hospital,Fire Safety Certificate,08/04/2021
589,Laali Hospital,Occupancy Certificate,
589,Laali Hospital,Front View Photograph,
590,NACHIKETHA HOSPITAL,Floor Plans,
590,NACHIKETHA HOSPITAL,Front View Photograph,
590,NACHIKETHA HOSPITAL,Occupancy Certificate,
590,NACHIKETHA HOSPITAL,Fire Safety Certificate,
590,NACHIKETHA HOSPITAL,PCB Certificate,
592,LIFE TO LIVE WELLNESS,Floor Plans,
592,LIFE TO LIVE WELLNESS,Front View Photograph,
592,LIFE TO LIVE WELLNESS,Occupancy Certificate,
592,LIFE TO LIVE WELLNESS,Fire Safety Certificate,
592,LIFE TO LIVE WELLNESS,PCB Certificate,
593,Roots Diagnostics,Floor Plans,
593,Roots Diagnostics,Front View Photograph,
593,Roots Diagnostics,PCB Certificate,
593,Roots Diagnostics,Fire Safety Certificate,
593,Roots Diagnostics,Occupancy Certificate,
594,Shree Dhanvantari Poly clinic Nangali,Floor Plans,
594,Shree Dhanvantari Poly clinic Nangali,Front View Photograph,
594,Shree Dhanvantari Poly clinic Nangali,Occupancy Certificate,
594,Shree Dhanvantari Poly clinic Nangali,Fire Safety Certificate,
594,Shree Dhanvantari Poly clinic Nangali,PCB Certificate,
594,Shree Dhanvantari Poly clinic Nangali,Trade License,
595,Kalyani eye care,Floor Plans,
595,Kalyani eye care,Front View Photograph,
595,Kalyani eye care,Occupancy Certificate,
595,Kalyani eye care,Fire Safety Certificate,
595,Kalyani eye care,PCB Certificate,
596,Banashankari Diagnostic centre,PCB Certificate,30/04/2022
596,Banashankari Diagnostic centre,Floor Plans,
596,Banashankari Diagnostic centre,Front View Photograph,
596,Banashankari Diagnostic centre,Occupancy Certificate,
596,Banashankari Diagnostic centre,Fire Safety Certificate,
597,Aorta Cardiology Clinic,Floor Plans,
597,Aorta Cardiology Clinic,Front View Photograph,
597,Aorta Cardiology Clinic,Occupancy Certificate,
597,Aorta Cardiology Clinic,PCB Certificate,
597,Aorta Cardiology Clinic,Fire Safety Certificate,01/08/2026
598,Prakash Clinic,Floor Plans,
598,Prakash Clinic,Front View Photograph,
598,Prakash Clinic,Occupancy Certificate,
598,Prakash Clinic,Fire Safety Certificate,
598,Prakash Clinic,PCB Certificate,
598,Prakash Clinic,Trade License,31/03/2021
599,NEWTOWN MEDICAL CENTER,Occupancy Certificate,
599,NEWTOWN MEDICAL CENTER,Floor Plans,
599,NEWTOWN MEDICAL CENTER,Fire Safety Certificate,
599,NEWTOWN MEDICAL CENTER,PCB Certificate,
599,NEWTOWN MEDICAL CENTER,Front View Photograph,
600,ADVANCED HAIR STUDIO,Floor Plans,
600,ADVANCED HAIR STUDIO,Front View Photograph,
600,ADVANCED HAIR STUDIO,Occupancy Certificate,
600,ADVANCED HAIR STUDIO,Fire Safety Certificate,
600,ADVANCED HAIR STUDIO,PCB Certificate,
601,SHRI SHIVASHANKRAPPA NANDYAL EYE CARE CENTRE,Floor Plans,
601,SHRI SHIVASHANKRAPPA NANDYAL EYE CARE CENTRE,Front View Photograph,
601,SHRI SHIVASHANKRAPPA NANDYAL EYE CARE CENTRE,Occupancy Certificate,
601,SHRI SHIVASHANKRAPPA NANDYAL EYE CARE CENTRE,Fire Safety Certificate,
601,SHRI SHIVASHANKRAPPA NANDYAL EYE CARE CENTRE,PCB Certificate,
602,Dental,Floor Plans,
602,Dental,Front View Photograph,
602,Dental,Occupancy Certificate,
602,Dental,Trade License,
602,Dental,PCB Certificate,10/06/2021
602,Dental,Fire Safety Certificate,
603,M/S Spoorthy Children Clinic,Floor Plans,
603,M/S Spoorthy Children Clinic,Front View Photograph,
603,M/S Spoorthy Children Clinic,Occupancy Certificate,
603,M/S Spoorthy Children Clinic,Fire Safety Certificate,
603,M/S Spoorthy Children Clinic,PCB Certificate,
605,SWAMY CLINIC,PCB Certificate,31/03/2022
605,SWAMY CLINIC,Fire Safety Certificate,31/03/2022
605,SWAMY CLINIC,Front View Photograph,
605,SWAMY CLINIC,Occupancy Certificate,
605,SWAMY CLINIC,Floor Plans,
604,SEVASADAN HEALTH PLUS CHIKODI,Floor Plans,
604,SEVASADAN HEALTH PLUS CHIKODI,Front View Photograph,
604,SEVASADAN HEALTH PLUS CHIKODI,Occupancy Certificate,
604,SEVASADAN HEALTH PLUS CHIKODI,Fire Safety Certificate,01/05/2022
604,SEVASADAN HEALTH PLUS CHIKODI,PCB Certificate,01/03/2022
606,COORG PATH CARE,Floor Plans,
606,COORG PATH CARE,Front View Photograph,
606,COORG PATH CARE,Occupancy Certificate,
606,COORG PATH CARE,Fire Safety Certificate,29/05/2021
606,COORG PATH CARE,PCB Certificate,
607,GANGADHAR CLINIC,Floor Plans,
607,GANGADHAR CLINIC,Front View Photograph,
607,GANGADHAR CLINIC,Occupancy Certificate,
607,GANGADHAR CLINIC,Fire Safety Certificate,
607,GANGADHAR CLINIC,PCB Certificate,
608,RR MULTISPECIALITY HOSPITAL A UNIT OF RIGHT ROUTE HEALTH CARE SERVICES PVT LTD.,Floor Plans,
608,RR MULTISPECIALITY HOSPITAL A UNIT OF RIGHT ROUTE HEALTH CARE SERVICES PVT LTD.,Front View Photograph,
608,RR MULTISPECIALITY HOSPITAL A UNIT OF RIGHT ROUTE HEALTH CARE SERVICES PVT LTD.,Occupancy Certificate,
608,RR MULTISPECIALITY HOSPITAL A UNIT OF RIGHT ROUTE HEALTH CARE SERVICES PVT LTD.,Fire Safety Certificate,
608,RR MULTISPECIALITY HOSPITAL A UNIT OF RIGHT ROUTE HEALTH CARE SERVICES PVT LTD.,PCB Certificate,
609,OMKARESHWAR HOSPITAL,Floor Plans,
609,OMKARESHWAR HOSPITAL,Front View Photograph,
609,OMKARESHWAR HOSPITAL,Occupancy Certificate,
609,OMKARESHWAR HOSPITAL,PCB Certificate,06/05/2022
609,OMKARESHWAR HOSPITAL,Fire Safety Certificate,
610,TIRUMALA CARE HOSPITAL,Front View Photograph,
610,TIRUMALA CARE HOSPITAL,Floor Plans,
610,TIRUMALA CARE HOSPITAL,PCB Certificate,
610,TIRUMALA CARE HOSPITAL,Occupancy Certificate,
610,TIRUMALA CARE HOSPITAL,Fire Safety Certificate,
610,TIRUMALA CARE HOSPITAL,Trade License,31/03/2021
611,DHANAVANTRI NURSING HOME,Floor Plans,
611,DHANAVANTRI NURSING HOME,Front View Photograph,
611,DHANAVANTRI NURSING HOME,Occupancy Certificate,
611,DHANAVANTRI NURSING HOME,Fire Safety Certificate,
611,DHANAVANTRI NURSING HOME,PCB Certificate,
612,AYUSH CLINIC,Floor Plans,
612,AYUSH CLINIC,Front View Photograph,
612,AYUSH CLINIC,Occupancy Certificate,
612,AYUSH CLINIC,Fire Safety Certificate,
612,AYUSH CLINIC,PCB Certificate,
613,Gayatri Clinic,Floor Plans,
613,Gayatri Clinic,Front View Photograph,
613,Gayatri Clinic,Occupancy Certificate,
613,Gayatri Clinic,PCB Certificate,31/12/2021
613,Gayatri Clinic,Fire Safety Certificate,13/05/2022
616,Aastrika Midwifery Centre,Floor Plans,
616,Aastrika Midwifery Centre,Front View Photograph,
616,Aastrika Midwifery Centre,Occupancy Certificate,
616,Aastrika Midwifery Centre,Fire Safety Certificate,04/02/2022
616,Aastrika Midwifery Centre,PCB Certificate,30/09/2030
615,sanjeevini health care,PCB Certificate,
615,sanjeevini health care,Front View Photograph,
615,sanjeevini health care,Occupancy Certificate,
615,sanjeevini health care,Floor Plans,
615,sanjeevini health care,Fire Safety Certificate,
617,CATHERINE MARIAM CLINIC,Trade License,
617,CATHERINE MARIAM CLINIC,Floor Plans,
617,CATHERINE MARIAM CLINIC,Front View Photograph,
617,CATHERINE MARIAM CLINIC,PCB Certificate,
618,ANUGRAHA HOSPITAL,Floor Plans,
618,ANUGRAHA HOSPITAL,Front View Photograph,
618,ANUGRAHA HOSPITAL,Occupancy Certificate,
618,ANUGRAHA HOSPITAL,Fire Safety Certificate,
618,ANUGRAHA HOSPITAL,PCB Certificate,
620,SRI SUJATHA CLINIC,Floor Plans,
620,SRI SUJATHA CLINIC,Front View Photograph,
620,SRI SUJATHA CLINIC,Occupancy Certificate,
620,SRI SUJATHA CLINIC,Fire Safety Certificate,
620,SRI SUJATHA CLINIC,PCB Certificate,
619,DEVAGIRKARS DENTAL CLINIC,Floor Plans,
619,DEVAGIRKARS DENTAL CLINIC,Front View Photograph,
619,DEVAGIRKARS DENTAL CLINIC,Occupancy Certificate,
619,DEVAGIRKARS DENTAL CLINIC,Fire Safety Certificate,
619,DEVAGIRKARS DENTAL CLINIC,PCB Certificate,
621,SHRI SIDDESHWAR CLINIC,Floor Plans,
621,SHRI SIDDESHWAR CLINIC,Front View Photograph,
621,SHRI SIDDESHWAR CLINIC,Occupancy Certificate,
621,SHRI SIDDESHWAR CLINIC,Fire Safety Certificate,
621,SHRI SIDDESHWAR CLINIC,PCB Certificate,
621,SHRI SIDDESHWAR CLINIC,Trade License,
622,SHANTI MEDICAL LAB PATHOLOGY AND DIAGNOSTIC CENTRE,Front View Photograph,
622,SHANTI MEDICAL LAB PATHOLOGY AND DIAGNOSTIC CENTRE,Floor Plans,
622,SHANTI MEDICAL LAB PATHOLOGY AND DIAGNOSTIC CENTRE,Occupancy Certificate,
622,SHANTI MEDICAL LAB PATHOLOGY AND DIAGNOSTIC CENTRE,Fire Safety Certificate,23/04/2022
622,SHANTI MEDICAL LAB PATHOLOGY AND DIAGNOSTIC CENTRE,PCB Certificate,31/05/2021
623,MRUTHYUNJAYA CINIC,Floor Plans,
623,MRUTHYUNJAYA CINIC,Front View Photograph,
623,MRUTHYUNJAYA CINIC,Fire Safety Certificate,05/07/2021
623,MRUTHYUNJAYA CINIC,Occupancy Certificate,
623,MRUTHYUNJAYA CINIC,PCB Certificate,01/09/2022
625,Dr. Hiremath Hospital,Fire Safety Certificate,
625,Dr. Hiremath Hospital,PCB Certificate,
625,Dr. Hiremath Hospital,Front View Photograph,
625,Dr. Hiremath Hospital,Floor Plans,
625,Dr. Hiremath Hospital,Occupancy Certificate,
626,SUNEETHA DENTAL CLINIC,Floor Plans,
626,SUNEETHA DENTAL CLINIC,Front View Photograph,
626,SUNEETHA DENTAL CLINIC,Occupancy Certificate,
626,SUNEETHA DENTAL CLINIC,Fire Safety Certificate,
626,SUNEETHA DENTAL CLINIC,PCB Certificate,
624,SECURE CLINIC A Unit of Hubli Secure Multispeciality Hospital LLP,Front View Photograph,
624,SECURE CLINIC A Unit of Hubli Secure Multispeciality Hospital LLP,Occupancy Certificate,
624,SECURE CLINIC A Unit of Hubli Secure Multispeciality Hospital LLP,Fire Safety Certificate,
624,SECURE CLINIC A Unit of Hubli Secure Multispeciality Hospital LLP,PCB Certificate,
624,SECURE CLINIC A Unit of Hubli Secure Multispeciality Hospital LLP,Floor Plans,
627,PRASHANTH CLINIC,Floor Plans,
627,PRASHANTH CLINIC,Front View Photograph,
627,PRASHANTH CLINIC,Fire Safety Certificate,
627,PRASHANTH CLINIC,PCB Certificate,
